game_id,season,game_date,home_team,away_team,venue,capacity,attendance,min_ticket_price,home_score,away_score
1749,2008,2008-12-05,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,8708.0,68.39,91,78
1750,2008,2008-12-05,New York Liberty,Seattle Storm,Barclays Center,17000,,53.8,91,63
1751,2008,2008-12-06,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,7679.0,52.6,82,65
1752,2008,2008-12-09,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000,4598.0,38.47,80,65
1753,2008,2008-12-09,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000,,45.07,85,85
1754,2008,2008-12-10,Indiana Fever,Golden State Valkyries,Gainbridge Fieldhouse,20000,10463.0,38.71,64,74
1755,2008,2008-12-10,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200,1064.0,41.87,78,70
1756,2009,2009-05-16,Las Vegas Aces,Chicago Sky,Michelob ULTRA Arena,12000,3797.0,37.55,67,74
1757,2009,2009-05-18,New York Liberty,Phoenix Mercury,Barclays Center,17000,12514.0,51.67,76,94
1758,2009,2009-05-17,Los Angeles Sparks,Minnesota Lynx,Crypto.com Arena,19000,8384.0,38.37,87,78
1759,2009,2009-05-18,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000,9852.0,35.66,84,62
1760,2009,2009-05-21,Phoenix Mercury,Minnesota Lynx,Footprint Center,14000,7426.0,46.12,76,60
1761,2009,2009-05-22,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,4051.0,48.35,80,83
1762,2009,2009-05-23,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200,1977.0,33.3,84,71
1763,2009,2009-05-23,Minnesota Lynx,Atlanta Dream,Target Center,18000,7154.0,50.2,77,77
1764,2009,2009-05-24,Minnesota Lynx,Chicago Sky,Target Center,18000,11071.0,56.55,69,71
1765,2009,2009-05-25,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,2656.0,34.25,81,74
1766,2009,2009-05-26,Phoenix Mercury,Dallas Wings,Footprint Center,14000,10848.0,66.72,76,80
1767,2009,2009-05-27,Connecticut Sun,Minnesota Lynx,Mohegan Sun Arena,10000,4130.0,41.21,58,90
1768,2009,2009-05-29,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,4658.0,43.19,83,84
1769,2009,2009-05-31,Washington Mystics,Las Vegas Aces,Entertainment & Sports Arena,4200,3581.0,55.55,79,96
1770,2009,2009-06-01,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,6297.0,38.53,71,86
1771,2009,2009-06-02,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,,54.3,76,72
1772,2009,2009-06-03,Dallas Wings,Seattle Storm,College Park Center,7000,1803.0,41.29,69,86
1773,2009,2009-06-02,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,12358.0,36.94,72,58
1774,2009,2009-06-04,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,6710.0,51.87,77,66
1775,2009,2009-06-04,Indiana Fever,Chicago Sky,Gainbridge Fieldhouse,20000,12795.0,46.92,86,59
1776,2009,2009-06-07,Connecticut Sun,Phoenix Mercury,Mohegan Sun Arena,10000,3962.0,43.14,68,75
1777,2009,2009-06-06,Chicago Sky,Washington Mystics,Wintrust Arena,10000,5267.0,60.56,91,66
1778,2009,2009-06-09,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,8021.0,31.33,81,69
1779,2009,2009-06-10,Dallas Wings,Los Angeles Sparks,College Park Center,7000,3052.0,49.45,65,74
1780,2009,2009-06-09,Chicago Sky,Los Angeles Sparks,Wintrust Arena,10000,6989.0,49.5,79,73
1781,2009,2009-06-13,Dallas Wings,Minnesota Lynx,College Park Center,7000,1855.0,48.18,73,80
1782,2009,2009-06-12,Dallas Wings,Seattle Storm,College Park Center,7000,4325.0,48.19,65,64
1783,2009,2009-06-14,Las Vegas Aces,Indiana Fever,Michelob ULTRA Arena,12000,3696.0,53.16,78,63
1784,2009,2009-06-14,Washington Mystics,New York Liberty,Entertainment & Sports Arena,4200,,44.67,81,74
1785,2009,2009-06-15,Las Vegas Aces,Minnesota Lynx,Michelob ULTRA Arena,12000,3123.0,51.97,69,81
1786,2009,2009-06-17,New York Liberty,Washington Mystics,Barclays Center,17000,7854.0,40.0,78,71
1787,2009,2009-06-18,Seattle Storm,Las Vegas Aces,Climate Pledge Arena,18000,11015.0,48.16,73,77
1788,2009,2009-06-20,Golden State Valkyries,Los Angeles Sparks,Chase Center,18000,7202.0,45.62,80,76
1789,2009,2009-06-20,Los Angeles Sparks,Connecticut Sun,Crypto.com Arena,19000,9690.0,38.03,84,85
1790,2009,2009-06-21,Chicago Sky,Indiana Fever,Wintrust Arena,10000,3254.0,63.72,78,69
1791,2009,2009-06-22,Phoenix Mercury,New York Liberty,Footprint Center,14000,7179.0,60.4,86,73
1792,2009,2009-06-22,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200,1687.0,32.38,77,50
1793,2009,2009-06-23,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,,43.18,60,71
1794,2009,2009-06-27,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,,37.34,77,83
1795,2009,2009-06-28,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000,,48.95,72,85
1796,2009,2009-06-29,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000,6438.0,27.79,70,64
1797,2009,2009-06-28,New York Liberty,Golden State Valkyries,Barclays Center,17000,6408.0,47.35,87,68
1798,2009,2009-06-29,Dallas Wings,Seattle Storm,College Park Center,7000,3547.0,39.04,83,96
1799,2009,2009-06-30,Atlanta Dream,Washington Mystics,Gateway Center Arena,8500,3881.0,40.17,74,101
1800,2009,2009-07-03,Indiana Fever,Los Angeles Sparks,Gainbridge Fieldhouse,20000,9837.0,37.05,71,90
1801,2009,2009-07-02,New York Liberty,Seattle Storm,Barclays Center,17000,6958.0,38.25,82,66
1802,2009,2009-07-05,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500,4489.0,42.97,83,70
1803,2009,2009-07-05,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,3944.0,49.61,79,72
1804,2009,2009-07-05,Golden State Valkyries,Chicago Sky,Chase Center,18000,,50.16,77,64
1805,2009,2009-07-06,Connecticut Sun,Washington Mystics,Mohegan Sun Arena,10000,4102.0,31.82,69,88
1806,2009,2009-07-08,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,3685.0,36.62,85,69
1807,2009,2009-07-11,Washington Mystics,Las Vegas Aces,Entertainment & Sports Arena,4200,1000.0,42.95,71,73
1808,2009,2009-07-11,Phoenix Mercury,Connecticut Sun,Footprint Center,14000,6352.0,51.47,72,66
1809,2009,2009-07-12,Atlanta Dream,Phoenix Mercury,Gateway Center Arena,8500,2956.0,39.31,80,75
1810,2009,2009-07-12,Indiana Fever,Connecticut Sun,Gainbridge Fieldhouse,20000,9571.0,49.55,63,80
1811,2009,2009-07-13,Dallas Wings,Washington Mystics,College Park Center,7000,4299.0,37.13,82,70
1812,2009,2009-07-15,Washington Mystics,Minnesota Lynx,Entertainment & Sports Arena,4200,1117.0,28.18,75,60
1813,2009,2009-07-17,Phoenix Mercury,Washington Mystics,Footprint Center,14000,4553.0,37.0,64,69
1814,2009,2009-07-17,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,8753.0,52.94,90,66
1815,2009,2009-07-18,New York Liberty,Minnesota Lynx,Barclays Center,17000,7891.0,53.24,80,73
1816,2009,2009-07-18,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,10392.0,56.08,79,74
1817,2009,2009-07-21,Phoenix Mercury,New York Liberty,Footprint Center,14000,4533.0,45.16,83,62
1818,2009,2009-07-20,Minnesota Lynx,Indiana Fever,Target Center,18000,8933.0,54.33,64,75
1819,2009,2009-07-23,Connecticut Sun,Seattle Storm,Mohegan Sun Arena,10000,4414.0,42.61,66,75
1820,2009,2009-07-25,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000,2741.0,33.21,74,73
1821,2009,2009-07-25,Golden State Valkyries,Las Vegas Aces,Chase Center,18000,9784.0,52.5,64,78
1822,2009,2009-07-27,Atlanta Dream,Las Vegas Aces,Gateway Center Arena,8500,3163.0,41.84,77,71
1823,2009,2009-07-28,New York Liberty,Seattle Storm,Barclays Center,17000,8001.0,49.73,71,76
1824,2009,2009-07-27,Minnesota Lynx,Seattle Storm,Target Center,18000,6237.0,47.25,89,68
1825,2009,2009-07-30,New York Liberty,Washington Mystics,Barclays Center,17000,,58.39,81,66
1826,2009,2009-07-29,Minnesota Lynx,Atlanta Dream,Target Center,18000,1686.0,33.66,56,81
1827,2009,2009-07-30,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,4312.0,47.93,88,68
1828,2009,2009-07-31,Minnesota Lynx,Chicago Sky,Target Center,18000,7881.0,53.02,74,75
1829,2009,2009-08-02,Washington Mystics,Connecticut Sun,Entertainment & Sports Arena,4200,1000.0,29.51,91,67
1830,2009,2009-08-04,Connecticut Sun,Washington Mystics,Mohegan Sun Arena,10000,4464.0,45.58,84,72
1831,2009,2009-08-06,Washington Mystics,Indiana Fever,Entertainment & Sports Arena,4200,2430.0,42.11,78,65
1832,2009,2009-08-06,Las Vegas Aces,Seattle Storm,Michelob ULTRA Arena,12000,8757.0,50.6,65,71
1833,2009,2009-08-08,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,10283.0,43.4,84,64
1834,2009,2009-08-09,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,4107.0,45.31,54,90
1835,2009,2009-08-10,Golden State Valkyries,Chicago Sky,Chase Center,18000,11181.0,59.63,83,79
1836,2009,2009-08-10,Los Angeles Sparks,Las Vegas Aces,Crypto.com Arena,19000,10095.0,60.58,63,78
1837,2009,2009-08-11,Chicago Sky,Connecticut Sun,Wintrust Arena,10000,2222.0,49.82,64,86
1838,2009,2009-08-13,Dallas Wings,Washington Mystics,College Park Center,7000,3200.0,35.53,74,68
1839,2009,2009-08-12,Dallas Wings,Minnesota Lynx,College Park Center,7000,3424.0,35.41,78,73
1840,2009,2009-08-15,Seattle Storm,Atlanta Dream,Climate Pledge Arena,18000,11932.0,60.51,91,83
1841,2009,2009-08-16,Seattle Storm,Los Angeles Sparks,Climate Pledge Arena,18000,10902.0,43.91,86,73
1842,2009,2009-08-17,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,12824.0,43.56,86,56
1843,2009,2009-08-16,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,6617.0,39.36,69,71
1844,2009,2009-08-18,New York Liberty,Minnesota Lynx,Barclays Center,17000,6246.0,39.26,83,76
1845,2009,2009-08-20,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,4137.0,55.61,65,74
1846,2009,2009-08-22,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,6076.0,61.86,66,58
1847,2009,2009-08-22,New York Liberty,Los Angeles Sparks,Barclays Center,17000,,36.95,63,75
1848,2009,2009-08-23,Atlanta Dream,Golden State Valkyries,Gateway Center Arena,8500,3154.0,61.06,63,87
1849,2009,2009-08-23,Dallas Wings,Las Vegas Aces,College Park Center,7000,4214.0,37.31,77,77
1850,2009,2009-08-24,Seattle Storm,Dallas Wings,Climate Pledge Arena,18000,6731.0,53.6,75,69
1851,2009,2009-08-25,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,9418.0,39.46,72,84
1852,2009,2009-08-26,Phoenix Mercury,Seattle Storm,Footprint Center,14000,5241.0,56.3,70,83
1853,2009,2009-08-29,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,4639.0,45.9,81,78
1854,2009,2009-08-28,New York Liberty,Indiana Fever,Barclays Center,17000,12659.0,61.19,66,83
1855,2009,2009-08-29,Minnesota Lynx,New York Liberty,Target Center,18000,11148.0,51.92,79,81
1856,2009,2009-09-01,Washington Mystics,Las Vegas Aces,Entertainment & Sports Arena,4200,1000.0,43.27,71,77
1857,2009,2009-09-01,Indiana Fever,Seattle Storm,Gainbridge Fieldhouse,20000,9242.0,43.22,76,81
1858,2009,2009-09-04,Dallas Wings,Seattle Storm,College Park Center,7000,3150.0,40.86,65,68
1859,2009,2009-09-03,Chicago Sky,New York Liberty,Wintrust Arena,10000,2367.0,37.35,78,81
1860,2009,2009-09-05,Atlanta Dream,New York Liberty,Gateway Center Arena,8500,3657.0,59.87,58,75
1861,2009,2009-09-05,Atlanta Dream,Golden State Valkyries,Gateway Center Arena,8500,2027.0,54.77,76,66
1862,2009,2009-09-06,Los Angeles Sparks,Indiana Fever,Crypto.com Arena,19000,9842.0,41.14,68,76
1863,2009,2009-09-08,Phoenix Mercury,Golden State Valkyries,Footprint Center,14000,5544.0,49.99,76,80
1864,2009,2009-09-10,Los Angeles Sparks,Washington Mystics,Crypto.com Arena,19000,5515.0,32.38,73,86
1865,2009,2009-09-10,Indiana Fever,Golden State Valkyries,Gainbridge Fieldhouse,20000,,47.21,75,69
1866,2009,2009-09-12,Minnesota Lynx,New York Liberty,Target Center,18000,12298.0,62.82,63,77
1867,2009,2009-09-11,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000,3851.0,41.73,67,75
1868,2009,2009-09-14,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,4602.0,47.5,80,87
1869,2009,2009-09-16,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500,6039.0,64.88,75,62
1870,2009,2009-09-16,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200,2909.0,40.4,70,92
1871,2009,2009-09-18,New York Liberty,Los Angeles Sparks,Barclays Center,17000,9002.0,40.19,65,89
1872,2009,2009-09-17,Chicago Sky,Phoenix Mercury,Wintrust Arena,10000,6544.0,47.29,78,72
1873,2009,2009-09-18,Seattle Storm,New York Liberty,Climate Pledge Arena,18000,,50.68,68,87
1874,2009,2009-09-19,Atlanta Dream,Los Angeles Sparks,Gateway Center Arena,8500,2151.0,49.43,78,77
1875,2009,2009-09-20,Phoenix Mercury,Seattle Storm,Footprint Center,14000,5201.0,50.86,88,72
1876,2009,2009-09-21,Las Vegas Aces,Dallas Wings,Michelob ULTRA Arena,12000,4425.0,47.13,71,94
1877,2009,2009-09-22,Connecticut Sun,Las Vegas Aces,Mohegan Sun Arena,10000,7094.0,52.39,77,73
1878,2009,2009-09-23,Phoenix Mercury,Indiana Fever,Footprint Center,14000,5969.0,48.38,67,69
1879,2009,2009-09-26,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,7240.0,47.17,84,70
1880,2009,2009-09-25,New York Liberty,Indiana Fever,Barclays Center,17000,7711.0,45.66,78,75
1881,2009,2009-09-28,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,13721.0,61.38,56,83
1882,2009,2009-09-30,Seattle Storm,Los Angeles Sparks,Climate Pledge Arena,18000,6140.0,42.91,68,71
1883,2009,2009-09-30,Atlanta Dream,Seattle Storm,Gateway Center Arena,8500,3156.0,43.37,75,74
1884,2009,2009-10-02,Connecticut Sun,Los Angeles Sparks,Mohegan Sun Arena,10000,,46.2,87,63
1885,2009,2009-10-02,Los Angeles Sparks,Phoenix Mercury,Crypto.com Arena,19000,,58.84,79,60
1886,2009,2009-10-03,Indiana Fever,Las Vegas Aces,Gainbridge Fieldhouse,20000,7054.0,54.9,76,55
1887,2009,2009-10-03,Dallas Wings,Phoenix Mercury,College Park Center,7000,3131.0,45.55,92,65
1888,2009,2009-10-05,Seattle Storm,Washington Mystics,Climate Pledge Arena,18000,7596.0,58.32,84,73
1889,2009,2009-10-07,Minnesota Lynx,Connecticut Sun,Target Center,18000,5277.0,39.31,78,69
1890,2009,2009-10-07,Indiana Fever,Seattle Storm,Gainbridge Fieldhouse,20000,,39.46,77,77
1891,2009,2009-10-09,Phoenix Mercury,Dallas Wings,Footprint Center,14000,7624.0,50.34,82,49
1892,2009,2009-10-08,Las Vegas Aces,Golden State Valkyries,Michelob ULTRA Arena,12000,4468.0,38.13,69,56
1893,2009,2009-10-10,Indiana Fever,Washington Mystics,Gainbridge Fieldhouse,20000,9990.0,40.82,77,80
1894,2009,2009-10-11,Las Vegas Aces,Washington Mystics,Michelob ULTRA Arena,12000,3158.0,39.55,85,67
1895,2009,2009-10-14,New York Liberty,Chicago Sky,Barclays Center,17000,6868.0,54.18,66,80
1896,2009,2009-10-15,Phoenix Mercury,Chicago Sky,Footprint Center,14000,,43.99,80,91
1897,2009,2009-10-14,Atlanta Dream,Minnesota Lynx,Gateway Center Arena,8500,4583.0,39.47,79,71
1898,2009,2009-10-17,Connecticut Sun,Washington Mystics,Mohegan Sun Arena,10000,5657.0,50.86,55,85
1899,2009,2009-10-16,Minnesota Lynx,Phoenix Mercury,Target Center,18000,6857.0,42.32,74,69
1900,2009,2009-10-19,Chicago Sky,Phoenix Mercury,Wintrust Arena,10000,4642.0,-1.0,87,81
1901,2009,2009-10-20,Chicago Sky,Minnesota Lynx,Wintrust Arena,10000,4772.0,34.37,54,101
1902,2009,2009-10-20,Washington Mystics,Phoenix Mercury,Entertainment & Sports Arena,4200,1872.0,43.22,67,57
1903,2009,2009-10-21,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,8756.0,42.11,63,91
1904,2009,2009-10-22,Golden State Valkyries,Minnesota Lynx,Chase Center,18000,8723.0,50.73,63,69
1905,2009,2009-10-24,Minnesota Lynx,Washington Mystics,Target Center,18000,7857.0,42.26,75,90
1906,2009,2009-10-24,Minnesota Lynx,Indiana Fever,Target Center,18000,7176.0,43.0,82,79
1907,2009,2009-10-26,Phoenix Mercury,Dallas Wings,Footprint Center,14000,7005.0,50.23,82,79
1908,2009,2009-10-26,Minnesota Lynx,Washington Mystics,Target Center,18000,5883.0,32.07,80,78
1909,2009,2009-10-28,Atlanta Dream,Chicago Sky,Gateway Center Arena,8500,5354.0,58.57,92,84
1910,2009,2009-10-28,Minnesota Lynx,Chicago Sky,Target Center,18000,7848.0,54.23,79,76
1911,2009,2009-10-29,Washington Mystics,Seattle Storm,Entertainment & Sports Arena,4200,3667.0,50.75,75,81
1912,2009,2009-10-30,Golden State Valkyries,Minnesota Lynx,Chase Center,18000,8107.0,43.44,79,81
1913,2009,2009-10-31,Indiana Fever,Atlanta Dream,Gainbridge Fieldhouse,20000,11240.0,52.55,65,77
1914,2009,2009-11-02,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,13916.0,54.81,90,52
1915,2009,2009-11-03,Washington Mystics,Connecticut Sun,Entertainment & Sports Arena,4200,2316.0,38.14,58,81
1916,2009,2009-11-04,Minnesota Lynx,Las Vegas Aces,Target Center,18000,7427.0,33.62,62,78
1917,2009,2009-11-05,Phoenix Mercury,Chicago Sky,Footprint Center,14000,7368.0,51.89,63,81
1918,2009,2009-11-06,Golden State Valkyries,Connecticut Sun,Chase Center,18000,8190.0,49.57,87,67
1919,2009,2009-11-07,Chicago Sky,Golden State Valkyries,Wintrust Arena,10000,5373.0,41.35,73,63
1920,2009,2009-11-09,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,1209.0,59.81,92,61
1921,2009,2009-11-11,Phoenix Mercury,Atlanta Dream,Footprint Center,14000,7661.0,51.24,77,81
1922,2009,2009-11-10,Los Angeles Sparks,Seattle Storm,Crypto.com Arena,19000,12108.0,54.72,83,71
1923,2009,2009-11-11,Las Vegas Aces,Connecticut Sun,Michelob ULTRA Arena,12000,4655.0,38.53,86,72
1924,2009,2009-11-14,New York Liberty,Atlanta Dream,Barclays Center,17000,4949.0,36.16,90,64
1925,2009,2009-11-13,Connecticut Sun,New York Liberty,Mohegan Sun Arena,10000,4555.0,51.74,77,73
1926,2009,2009-11-16,Connecticut Sun,Golden State Valkyries,Mohegan Sun Arena,10000,6070.0,57.25,60,86
1927,2009,2009-11-15,Dallas Wings,Washington Mystics,College Park Center,7000,3818.0,42.93,80,70
1928,2009,2009-11-18,Indiana Fever,New York Liberty,Gainbridge Fieldhouse,20000,,48.74,69,63
1929,2009,2009-11-17,Chicago Sky,Seattle Storm,Wintrust Arena,10000,3187.0,38.61,54,66
1930,2009,2009-11-20,Indiana Fever,Dallas Wings,Gainbridge Fieldhouse,20000,7444.0,55.18,82,83
1931,2009,2009-11-22,Connecticut Sun,Indiana Fever,Mohegan Sun Arena,10000,3601.0,48.29,86,59
1932,2009,2009-11-21,Minnesota Lynx,New York Liberty,Target Center,18000,9747.0,51.98,84,68
1933,2009,2009-11-23,Atlanta Dream,Chicago Sky,Gateway Center Arena,8500,,31.19,59,82
1934,2009,2009-11-24,Chicago Sky,Atlanta Dream,Wintrust Arena,10000,4838.0,50.4,84,62
1935,2009,2009-11-26,Seattle Storm,Connecticut Sun,Climate Pledge Arena,18000,4301.0,34.62,79,65
1936,2009,2009-11-26,Chicago Sky,Washington Mystics,Wintrust Arena,10000,5359.0,41.28,74,66
1937,2009,2009-11-26,New York Liberty,Las Vegas Aces,Barclays Center,17000,7870.0,51.53,65,93
1938,2009,2009-11-29,Seattle Storm,Chicago Sky,Climate Pledge Arena,18000,6883.0,42.83,70,64
1939,2009,2009-11-30,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,4075.0,61.39,68,80
1940,2009,2009-12-01,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,10023.0,35.61,91,72
1941,2009,2009-12-02,Las Vegas Aces,Phoenix Mercury,Michelob ULTRA Arena,12000,4457.0,42.39,81,55
1942,2009,2009-12-03,New York Liberty,Atlanta Dream,Barclays Center,17000,7775.0,55.36,53,69
1943,2009,2009-12-04,Washington Mystics,Chicago Sky,Entertainment & Sports Arena,4200,1866.0,54.57,71,72
1944,2009,2009-12-05,Washington Mystics,Atlanta Dream,Entertainment & Sports Arena,4200,2144.0,50.73,87,65
1945,2009,2009-12-07,Chicago Sky,Washington Mystics,Wintrust Arena,10000,4033.0,28.0,71,93
1946,2009,2009-12-06,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000,9128.0,40.83,61,76
1947,2009,2009-12-08,Dallas Wings,Minnesota Lynx,College Park Center,7000,2953.0,31.99,79,64
1948,2009,2009-12-09,Chicago Sky,Dallas Wings,Wintrust Arena,10000,5497.0,52.91,89,61
1949,2009,2009-12-10,New York Liberty,Atlanta Dream,Barclays Center,17000,7020.0,49.02,77,77
1950,2009,2009-12-12,New York Liberty,Phoenix Mercury,Barclays Center,17000,7923.0,54.13,84,93
1951,2010,2010-05-16,Indiana Fever,Seattle Storm,Gainbridge Fieldhouse,20000,13041.0,53.98,65,84
1952,2010,2010-05-16,Chicago Sky,Indiana Fever,Wintrust Arena,10000,5723.0,45.62,71,89
1953,2010,2010-05-19,Minnesota Lynx,Washington Mystics,Target Center,18000,5003.0,49.25,75,58
1954,2010,2010-05-20,Phoenix Mercury,Indiana Fever,Footprint Center,14000,8379.0,50.49,57,78
1955,2010,2010-05-20,New York Liberty,Las Vegas Aces,Barclays Center,17000,6397.0,51.83,76,89
1956,2010,2010-05-21,Indiana Fever,Phoenix Mercury,Gainbridge Fieldhouse,20000,,41.66,84,68
1957,2010,2010-05-22,Los Angeles Sparks,Atlanta Dream,Crypto.com Arena,19000,7440.0,48.78,81,45
1958,2010,2010-05-23,Dallas Wings,Las Vegas Aces,College Park Center,7000,3505.0,49.18,85,83
1959,2010,2010-05-24,Los Angeles Sparks,Minnesota Lynx,Crypto.com Arena,19000,,54.75,75,72
1960,2010,2010-05-25,Indiana Fever,Seattle Storm,Gainbridge Fieldhouse,20000,8476.0,50.66,69,86
1961,2010,2010-05-27,New York Liberty,Indiana Fever,Barclays Center,17000,7348.0,41.15,70,91
1962,2010,2010-05-26,Indiana Fever,Minnesota Lynx,Gainbridge Fieldhouse,20000,7409.0,46.09,84,69
1963,2010,2010-05-28,New York Liberty,Minnesota Lynx,Barclays Center,17000,7252.0,33.97,73,86
1964,2010,2010-05-31,Washington Mystics,Las Vegas Aces,Entertainment & Sports Arena,4200,1000.0,51.39,69,81
1965,2010,2010-06-01,Atlanta Dream,Dallas Wings,Gateway Center Arena,8500,4294.0,29.71,78,74
1966,2010,2010-05-31,Dallas Wings,New York Liberty,College Park Center,7000,3834.0,59.21,82,81
1967,2010,2010-06-02,Seattle Storm,Minnesota Lynx,Climate Pledge Arena,18000,5896.0,49.01,81,85
1968,2010,2010-06-02,Seattle Storm,Indiana Fever,Climate Pledge Arena,18000,8096.0,47.92,80,85
1969,2010,2010-06-05,Golden State Valkyries,Las Vegas Aces,Chase Center,18000,5133.0,31.07,79,71
1970,2010,2010-06-06,Dallas Wings,Minnesota Lynx,College Park Center,7000,2879.0,39.08,73,87
